epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680038508220,2023-03-28T23:21:48.220,26.030,-1.045,-0.177,0.024
1680038508230,2023-03-28T23:21:48.230,26.040,-1.034,-0.160,0.031
1680038508240,2023-03-28T23:21:48.240,26.050,-1.032,-0.141,0.043
1680038508250,2023-03-28T23:21:48.250,26.060,-1.030,-0.139,0.046
1680038508260,2023-03-28T23:21:48.260,26.070,-1.028,-0.147,0.047
1680038508270,2023-03-28T23:21:48.270,26.080,-1.044,-0.169,0.033
1680038508280,2023-03-28T23:21:48.280,26.090,-1.101,-0.230,-0.018
1680038508290,2023-03-28T23:21:48.290,26.100,-1.192,-0.243,0.076
1680038508300,2023-03-28T23:21:48.300,26.110,-1.279,-0.198,0.193
1680038508310,2023-03-28T23:21:48.310,26.120,-1.292,-0.166,0.237
1680038508320,2023-03-28T23:21:48.320,26.130,-1.287,-0.150,0.271
1680038508330,2023-03-28T23:21:48.330,26.140,-1.284,-0.173,0.319
1680038508340,2023-03-28T23:21:48.340,26.150,-1.278,-0.223,0.453
1680038508350,2023-03-28T23:21:48.350,26.160,-1.271,-0.327,0.544
1680038508360,2023-03-28T23:21:48.360,26.170,-1.233,-0.438,0.461
1680038508370,2023-03-28T23:21:48.370,26.180,-1.226,-0.396,0.299
1680038508380,2023-03-28T23:21:48.380,26.190,-1.249,-0.220,0.118
1680038508390,2023-03-28T23:21:48.390,26.200,-1.244,-0.149,-0.016
1680038508400,2023-03-28T23:21:48.400,26.210,-1.224,-0.104,0.012
1680038508410,2023-03-28T23:21:48.410,26.220,-1.160,-0.075,0.106
1680038508420,2023-03-28T23:21:48.420,26.230,-1.066,-0.125,0.173
1680038508430,2023-03-28T23:21:48.430,26.240,-0.964,-0.224,0.218
1680038508440,2023-03-28T23:21:48.440,26.250,-0.864,-0.291,0.237
1680038508450,2023-03-28T23:21:48.450,26.260,-0.723,-0.342,0.236
1680038508460,2023-03-28T23:21:48.460,26.270,-0.685,-0.448,0.177
1680038508470,2023-03-28T23:21:48.470,26.280,-0.709,-0.622,0.085
1680038508480,2023-03-28T23:21:48.480,26.290,-0.704,-0.807,0.130
1680038508490,2023-03-28T23:21:48.490,26.300,-0.656,-0.939,0.247
1680038508500,2023-03-28T23:21:48.500,26.310,-0.538,-1.012,0.364
1680038508510,2023-03-28T23:21:48.510,26.320,-0.431,-1.036,0.385
1680038508520,2023-03-28T23:21:48.520,26.330,-0.369,-1.013,0.307
1680038508530,2023-03-28T23:21:48.530,26.340,-0.335,-0.996,0.265
1680038508540,2023-03-28T23:21:48.540,26.350,-0.341,-0.999,0.251
1680038508550,2023-03-28T23:21:48.550,26.360,-0.392,-1.005,0.244
1680038508560,2023-03-28T23:21:48.560,26.370,-0.432,-0.993,0.217
1680038508570,2023-03-28T23:21:48.570,26.380,-0.432,-0.914,0.194
1680038508580,2023-03-28T23:21:48.580,26.390,-0.419,-0.784,0.217
1680038508590,2023-03-28T23:21:48.590,26.400,-0.440,-0.684,0.267
1680038508600,2023-03-28T23:21:48.600,26.410,-0.490,-0.617,0.312
1680038508610,2023-03-28T23:21:48.610,26.420,-0.536,-0.560,0.314
1680038508620,2023-03-28T23:21:48.620,26.430,-0.551,-0.493,0.330
1680038508630,2023-03-28T23:21:48.630,26.440,-0.583,-0.441,0.365
1680038508640,2023-03-28T23:21:48.640,26.450,-0.615,-0.444,0.342
1680038508650,2023-03-28T23:21:48.650,26.460,-0.628,-0.456,0.350
1680038508660,2023-03-28T23:21:48.660,26.470,-0.660,-0.437,0.383
1680038508670,2023-03-28T23:21:48.670,26.480,-0.723,-0.391,0.398
1680038508680,2023-03-28T23:21:48.680,26.490,-0.797,-0.327,0.405
1680038508690,2023-03-28T23:21:48.690,26.500,-0.879,-0.268,0.397
1680038508700,2023-03-28T23:21:48.700,26.510,-0.927,-0.255,0.366
1680038508710,2023-03-28T23:21:48.710,26.520,-0.969,-0.289,0.331
1680038508720,2023-03-28T23:21:48.720,26.530,-1.014,-0.319,0.314
1680038508730,2023-03-28T23:21:48.730,26.540,-1.050,-0.320,0.326
1680038508740,2023-03-28T23:21:48.740,26.550,-1.101,-0.260,0.343
1680038508750,2023-03-28T23:21:48.750,26.560,-1.131,-0.205,0.340
1680038508760,2023-03-28T23:21:48.760,26.570,-1.169,-0.157,0.312
1680038508770,2023-03-28T23:21:48.770,26.580,-1.180,-0.101,0.287
1680038508780,2023-03-28T23:21:48.780,26.590,-1.146,-0.053,0.304
1680038508790,2023-03-28T23:21:48.790,26.600,-1.134,-0.044,0.302
1680038508800,2023-03-28T23:21:48.800,26.610,-1.129,-0.026,0.256
1680038508810,2023-03-28T23:21:48.810,26.620,-1.080,-0.023,0.202
1680038508820,2023-03-28T23:21:48.820,26.630,-1.022,-0.006,0.156
1680038508830,2023-03-28T23:21:48.830,26.640,-0.973,-0.025,0.144
1680038508840,2023-03-28T23:21:48.840,26.650,-0.936,-0.094,0.133
1680038508850,2023-03-28T23:21:48.850,26.660,-0.925,-0.130,0.112
1680038508860,2023-03-28T23:21:48.860,26.670,-0.933,-0.091,0.114
1680038508870,2023-03-28T23:21:48.870,26.680,-0.941,-0.021,0.133
1680038508880,2023-03-28T23:21:48.880,26.690,-0.947,0.031,0.159
1680038508890,2023-03-28T23:21:48.890,26.700,-0.953,0.066,0.183
1680038508900,2023-03-28T23:21:48.900,26.710,-0.940,0.070,0.184
1680038508910,2023-03-28T23:21:48.910,26.720,-0.906,0.041,0.188
1680038508920,2023-03-28T23:21:48.920,26.730,-0.901,-0.029,0.274
1680038508930,2023-03-28T23:21:48.930,26.740,-1.023,-0.113,0.260
1680038508940,2023-03-28T23:21:48.940,26.750,-1.513,-0.096,0.120
1680038508950,2023-03-28T23:21:48.950,26.760,-2.072,-0.052,0.364
1680038508960,2023-03-28T23:21:48.960,26.770,-1.811,0.654,0.581
1680038508970,2023-03-28T23:21:48.970,26.780,-1.245,0.873,0.594
1680038508980,2023-03-28T23:21:48.980,26.790,-0.731,0.624,0.391
1680038508990,2023-03-28T23:21:48.990,26.800,-0.641,0.126,0.184
1680038509000,2023-03-28T23:21:49.000,26.810,-1.085,-0.336,0.023
1680038509010,2023-03-28T23:21:49.010,26.820,-1.378,-0.646,-0.145
1680038509020,2023-03-28T23:21:49.020,26.830,-1.269,-0.885,-0.288
1680038509030,2023-03-28T23:21:49.030,26.840,-1.034,-0.820,-0.163
1680038509040,2023-03-28T23:21:49.040,26.850,-0.861,-0.561,0.110
1680038509050,2023-03-28T23:21:49.050,26.860,-0.729,-0.479,0.320
1680038509060,2023-03-28T23:21:49.060,26.870,-0.697,-0.497,0.336
1680038509070,2023-03-28T23:21:49.070,26.880,-0.772,-0.423,0.328
1680038509080,2023-03-28T23:21:49.080,26.890,-0.887,-0.326,0.304
1680038509090,2023-03-28T23:21:49.090,26.900,-1.064,-0.260,0.074
1680038509100,2023-03-28T23:21:49.100,26.910,-1.179,-0.174,-0.125
1680038509110,2023-03-28T23:21:49.110,26.920,-1.112,-0.128,-0.106
1680038509120,2023-03-28T23:21:49.120,26.930,-1.003,-0.153,0.025
1680038509130,2023-03-28T23:21:49.130,26.940,-0.978,-0.127,0.139
1680038509140,2023-03-28T23:21:49.140,26.950,-0.979,-0.055,0.164
1680038509150,2023-03-28T23:21:49.150,26.960,-0.995,-0.020,0.128
1680038509160,2023-03-28T23:21:49.160,26.970,-1.041,-0.028,0.095
1680038509170,2023-03-28T23:21:49.170,26.980,-1.088,-0.068,0.077
1680038509180,2023-03-28T23:21:49.180,26.990,-1.107,-0.149,0.088
1680038509190,2023-03-28T23:21:49.190,27.000,-1.094,-0.249,0.083
1680038509200,2023-03-28T23:21:49.200,27.010,-1.062,-0.310,0.054
1680038509210,2023-03-28T23:21:49.210,27.020,-1.025,-0.321,0.022
1680038509220,2023-03-28T23:21:49.220,27.030,-1.000,-0.332,-0.014
1680038509230,2023-03-28T23:21:49.230,27.040,-0.995,-0.334,-0.020
1680038509240,2023-03-28T23:21:49.240,27.050,-1.005,-0.310,0.026
1680038509250,2023-03-28T23:21:49.250,27.060,-1.019,-0.249,0.068
1680038509260,2023-03-28T23:21:49.260,27.070,-1.040,-0.165,0.082
1680038509270,2023-03-28T23:21:49.270,27.080,-1.067,-0.082,0.087
1680038509280,2023-03-28T23:21:49.280,27.090,-1.082,-0.038,0.097
1680038509290,2023-03-28T23:21:49.290,27.100,-1.069,-0.049,0.107
1680038509300,2023-03-28T23:21:49.300,27.110,-1.039,-0.108,0.122
1680038509310,2023-03-28T23:21:49.310,27.120,-1.009,-0.175,0.132
1680038509320,2023-03-28T23:21:49.320,27.130,-0.993,-0.236,0.128
1680038509330,2023-03-28T23:21:49.330,27.140,-0.995,-0.285,0.121
1680038509340,2023-03-28T23:21:49.340,27.150,-1.006,-0.293,0.116
1680038509350,2023-03-28T23:21:49.350,27.160,-1.019,-0.271,0.113
1680038509360,2023-03-28T23:21:49.360,27.170,-1.025,-0.235,0.114
1680038509370,2023-03-28T23:21:49.370,27.180,-1.024,-0.196,0.106
1680038509380,2023-03-28T23:21:49.380,27.190,-1.022,-0.166,0.101
1680038509390,2023-03-28T23:21:49.390,27.200,-1.032,-0.134,0.104
1680038509400,2023-03-28T23:21:49.400,27.210,-1.041,-0.115,0.104
1680038509410,2023-03-28T23:21:49.410,27.220,-1.044,-0.095,0.098
1680038509420,2023-03-28T23:21:49.420,27.230,-1.044,-0.084,0.107
1680038509430,2023-03-28T23:21:49.430,27.240,-1.041,-0.080,0.117
1680038509440,2023-03-28T23:21:49.440,27.250,-1.033,-0.092,0.126
1680038509450,2023-03-28T23:21:49.450,27.260,-1.026,-0.124,0.136
1680038509460,2023-03-28T23:21:49.460,27.270,-1.031,-0.160,0.123
1680038509470,2023-03-28T23:21:49.470,27.280,-1.044,-0.205,0.076
1680038509480,2023-03-28T23:21:49.480,27.290,-1.062,-0.240,0.034
1680038509490,2023-03-28T23:21:49.490,27.300,-1.076,-0.247,0.073
1680038509500,2023-03-28T23:21:49.500,27.310,-1.048,-0.284,0.109
1680038509510,2023-03-28T23:21:49.510,27.320,-0.997,-0.333,0.101
1680038509520,2023-03-28T23:21:49.520,27.330,-0.978,-0.332,0.083
1680038509530,2023-03-28T23:21:49.530,27.340,-0.992,-0.295,0.093
1680038509540,2023-03-28T23:21:49.540,27.350,-1.002,-0.261,0.115
1680038509550,2023-03-28T23:21:49.550,27.360,-1.008,-0.251,0.132
1680038509560,2023-03-28T23:21:49.560,27.370,-1.010,-0.264,0.140
1680038509570,2023-03-28T23:21:49.570,27.380,-1.001,-0.271,0.146
1680038509580,2023-03-28T23:21:49.580,27.390,-0.989,-0.271,0.150
1680038509590,2023-03-28T23:21:49.590,27.400,-0.987,-0.258,0.149
1680038509600,2023-03-28T23:21:49.600,27.410,-0.988,-0.227,0.150
1680038509610,2023-03-28T23:21:49.610,27.420,-0.991,-0.193,0.147
1680038509620,2023-03-28T23:21:49.620,27.430,-0.996,-0.171,0.126
1680038509630,2023-03-28T23:21:49.630,27.440,-1.014,-0.157,0.113
1680038509640,2023-03-28T23:21:49.640,27.450,-1.025,-0.159,0.121
1680038509650,2023-03-28T23:21:49.650,27.460,-1.030,-0.170,0.109
1680038509660,2023-03-28T23:21:49.660,27.470,-1.029,-0.186,0.101
1680038509670,2023-03-28T23:21:49.670,27.480,-1.025,-0.189,0.106
1680038509680,2023-03-28T23:21:49.680,27.490,-1.030,-0.199,0.107
1680038509690,2023-03-28T23:21:49.690,27.500,-1.042,-0.198,0.118
1680038509700,2023-03-28T23:21:49.700,27.510,-1.043,-0.186,0.125
1680038509710,2023-03-28T23:21:49.710,27.520,-1.036,-0.168,0.123
1680038509720,2023-03-28T23:21:49.720,27.530,-1.031,-0.138,0.113
1680038509730,2023-03-28T23:21:49.730,27.540,-1.035,-0.098,0.103
1680038509740,2023-03-28T23:21:49.740,27.550,-1.035,-0.061,0.095
1680038509750,2023-03-28T23:21:49.750,27.560,-1.036,-0.038,0.093
1680038509760,2023-03-28T23:21:49.760,27.570,-1.036,-0.034,0.097
1680038509770,2023-03-28T23:21:49.770,27.580,-1.033,-0.051,0.106
1680038509780,2023-03-28T23:21:49.780,27.590,-1.029,-0.096,0.118
1680038509790,2023-03-28T23:21:49.790,27.600,-1.028,-0.148,0.117
1680038509800,2023-03-28T23:21:49.800,27.610,-1.022,-0.183,0.120
1680038509810,2023-03-28T23:21:49.810,27.620,-1.018,-0.198,0.137
1680038509820,2023-03-28T23:21:49.820,27.630,-1.013,-0.196,0.146
1680038509830,2023-03-28T23:21:49.830,27.640,-1.011,-0.197,0.151
1680038509840,2023-03-28T23:21:49.840,27.650,-1.007,-0.196,0.153
1680038509850,2023-03-28T23:21:49.850,27.660,-1.010,-0.200,0.147
1680038509860,2023-03-28T23:21:49.860,27.670,-1.013,-0.201,0.144
1680038509870,2023-03-28T23:21:49.870,27.680,-1.013,-0.197,0.134
1680038509880,2023-03-28T23:21:49.880,27.690,-1.019,-0.199,0.129
1680038509890,2023-03-28T23:21:49.890,27.700,-1.021,-0.211,0.123
1680038509900,2023-03-28T23:21:49.900,27.710,-1.021,-0.237,0.115
1680038509910,2023-03-28T23:21:49.910,27.720,-1.013,-0.264,0.109
1680038509920,2023-03-28T23:21:49.920,27.730,-1.004,-0.281,0.110
1680038509930,2023-03-28T23:21:49.930,27.740,-1.000,-0.280,0.111
1680038509940,2023-03-28T23:21:49.940,27.750,-1.002,-0.261,0.102
1680038509950,2023-03-28T23:21:49.950,27.760,-1.011,-0.231,0.101
1680038509960,2023-03-28T23:21:49.960,27.770,-1.027,-0.202,0.104
1680038509970,2023-03-28T23:21:49.970,27.780,-1.029,-0.183,0.093
1680038509980,2023-03-28T23:21:49.980,27.790,-1.026,-0.166,0.089
1680038509990,2023-03-28T23:21:49.990,27.800,-1.028,-0.146,0.094
1680038510000,2023-03-28T23:21:50.000,27.810,-1.033,-0.145,0.096
1680038510010,2023-03-28T23:21:50.010,27.820,-1.036,-0.156,0.101
1680038510020,2023-03-28T23:21:50.020,27.830,-1.031,-0.167,0.105
1680038510030,2023-03-28T23:21:50.030,27.840,-1.023,-0.159,0.106
1680038510040,2023-03-28T23:21:50.040,27.850,-1.021,-0.140,0.115
1680038510050,2023-03-28T23:21:50.050,27.860,-1.028,-0.116,0.117
1680038510060,2023-03-28T23:21:50.060,27.870,-1.030,-0.102,0.116
1680038510070,2023-03-28T23:21:50.070,27.880,-1.036,-0.091,0.115
1680038510080,2023-03-28T23:21:50.080,27.890,-1.041,-0.091,0.109
1680038510090,2023-03-28T23:21:50.090,27.900,-1.033,-0.102,0.110
1680038510100,2023-03-28T23:21:50.100,27.910,-1.031,-0.114,0.108
1680038510110,2023-03-28T23:21:50.110,27.920,-1.030,-0.130,0.110
1680038510120,2023-03-28T23:21:50.120,27.930,-1.026,-0.153,0.099
1680038510130,2023-03-28T23:21:50.130,27.940,-1.021,-0.175,0.093
1680038510140,2023-03-28T23:21:50.140,27.950,-1.020,-0.192,0.099
1680038510150,2023-03-28T23:21:50.150,27.960,-1.020,-0.202,0.099
1680038510160,2023-03-28T23:21:50.160,27.970,-1.016,-0.210,0.101
1680038510170,2023-03-28T23:21:50.170,27.980,-1.020,-0.211,0.104
1680038510180,2023-03-28T23:21:50.180,27.990,-1.021,-0.213,0.111
1680038510190,2023-03-28T23:21:50.190,28.000,-1.021,-0.219,0.116
1680038510200,2023-03-28T23:21:50.200,28.010,-1.021,-0.221,0.113
1680038510210,2023-03-28T23:21:50.210,28.020,-1.018,-0.225,0.115
1680038510220,2023-03-28T23:21:50.220,28.030,-1.012,-0.230,0.121
1680038510230,2023-03-28T23:21:50.230,28.040,-1.006,-0.231,0.127
1680038510240,2023-03-28T23:21:50.240,28.050,-1.005,-0.235,0.133
1680038510250,2023-03-28T23:21:50.250,28.060,-1.000,-0.234,0.139
1680038510260,2023-03-28T23:21:50.260,28.070,-1.000,-0.230,0.146
1680038510270,2023-03-28T23:21:50.270,28.080,-1.003,-0.233,0.147
1680038510280,2023-03-28T23:21:50.280,28.090,-1.006,-0.248,0.146
1680038510290,2023-03-28T23:21:50.290,28.100,-1.005,-0.258,0.141
1680038510300,2023-03-28T23:21:50.300,28.110,-1.001,-0.270,0.131
1680038510310,2023-03-28T23:21:50.310,28.120,-0.998,-0.287,0.129
1680038510320,2023-03-28T23:21:50.320,28.130,-0.991,-0.303,0.130
1680038510330,2023-03-28T23:21:50.330,28.140,-0.983,-0.319,0.132
1680038510340,2023-03-28T23:21:50.340,28.150,-0.984,-0.327,0.149
1680038510350,2023-03-28T23:21:50.350,28.160,-0.984,-0.315,0.158
1680038510360,2023-03-28T23:21:50.360,28.170,-0.992,-0.316,0.173
1680038510370,2023-03-28T23:21:50.370,28.180,-0.994,-0.314,0.166
1680038510380,2023-03-28T23:21:50.380,28.190,-0.998,-0.301,0.146
1680038510390,2023-03-28T23:21:50.390,28.200,-1.005,-0.295,0.141
1680038510400,2023-03-28T23:21:50.400,28.210,-1.002,-0.295,0.148
1680038510410,2023-03-28T23:21:50.410,28.220,-0.998,-0.293,0.150
1680038510420,2023-03-28T23:21:50.420,28.230,-0.998,-0.289,0.129
1680038510430,2023-03-28T23:21:50.430,28.240,-0.997,-0.294,0.124
1680038510440,2023-03-28T23:21:50.440,28.250,-0.997,-0.292,0.119
1680038510450,2023-03-28T23:21:50.450,28.260,-0.985,-0.294,0.131
1680038510460,2023-03-28T23:21:50.460,28.270,-0.986,-0.302,0.140
1680038510470,2023-03-28T23:21:50.470,28.280,-0.990,-0.302,0.133
1680038510480,2023-03-28T23:21:50.480,28.290,-0.998,-0.290,0.124
1680038510490,2023-03-28T23:21:50.490,28.300,-1.007,-0.265,0.124
1680038510500,2023-03-28T23:21:50.500,28.310,-1.011,-0.244,0.112
1680038510510,2023-03-28T23:21:50.510,28.320,-1.013,-0.228,0.099
1680038510520,2023-03-28T23:21:50.520,28.330,-1.008,-0.228,0.099
1680038510530,2023-03-28T23:21:50.530,28.340,-1.000,-0.245,0.101
1680038510540,2023-03-28T23:21:50.540,28.350,-0.999,-0.271,0.108
1680038510550,2023-03-28T23:21:50.550,28.360,-1.000,-0.283,0.117
1680038510560,2023-03-28T23:21:50.560,28.370,-1.001,-0.284,0.118
1680038510570,2023-03-28T23:21:50.570,28.380,-1.007,-0.269,0.122
1680038510580,2023-03-28T23:21:50.580,28.390,-1.004,-0.265,0.121
1680038510590,2023-03-28T23:21:50.590,28.400,-1.007,-0.253,0.119
1680038510600,2023-03-28T23:21:50.600,28.410,-1.006,-0.249,0.117
1680038510610,2023-03-28T23:21:50.610,28.420,-1.007,-0.252,0.114
1680038510620,2023-03-28T23:21:50.620,28.430,-1.006,-0.254,0.112
1680038510630,2023-03-28T23:21:50.630,28.440,-1.008,-0.260,0.113
1680038510640,2023-03-28T23:21:50.640,28.450,-1.006,-0.276,0.113
1680038510650,2023-03-28T23:21:50.650,28.460,-1.001,-0.285,0.121
1680038510660,2023-03-28T23:21:50.660,28.470,-1.003,-0.279,0.123
1680038510670,2023-03-28T23:21:50.670,28.480,-1.001,-0.267,0.112
1680038510680,2023-03-28T23:21:50.680,28.490,-1.006,-0.259,0.102
1680038510690,2023-03-28T23:21:50.690,28.500,-1.008,-0.265,0.099
1680038510700,2023-03-28T23:21:50.700,28.510,-1.009,-0.276,0.091
1680038510710,2023-03-28T23:21:50.710,28.520,-1.001,-0.288,0.089
1680038510720,2023-03-28T23:21:50.720,28.530,-1.000,-0.298,0.094
1680038510730,2023-03-28T23:21:50.730,28.540,-1.002,-0.303,0.092
1680038510740,2023-03-28T23:21:50.740,28.550,-1.003,-0.305,0.098
1680038510750,2023-03-28T23:21:50.750,28.560,-1.003,-0.298,0.099
1680038510760,2023-03-28T23:21:50.760,28.570,-1.003,-0.289,0.101
1680038510770,2023-03-28T23:21:50.770,28.580,-1.002,-0.292,0.098
1680038510780,2023-03-28T23:21:50.780,28.590,-1.005,-0.295,0.085
1680038510790,2023-03-28T23:21:50.790,28.600,-1.010,-0.289,0.087
1680038510800,2023-03-28T23:21:50.800,28.610,-1.005,-0.285,0.094
1680038510810,2023-03-28T23:21:50.810,28.620,-1.008,-0.277,0.084
1680038510820,2023-03-28T23:21:50.820,28.630,-1.008,-0.281,0.082
1680038510830,2023-03-28T23:21:50.830,28.640,-1.011,-0.279,0.081
1680038510840,2023-03-28T23:21:50.840,28.650,-1.013,-0.280,0.078
1680038510850,2023-03-28T23:21:50.850,28.660,-1.010,-0.281,0.078
1680038510860,2023-03-28T23:21:50.860,28.670,-1.010,-0.277,0.076
1680038510870,2023-03-28T23:21:50.870,28.680,-1.010,-0.276,0.071
1680038510880,2023-03-28T23:21:50.880,28.690,-1.008,-0.280,0.076
1680038510890,2023-03-28T23:21:50.890,28.700,-1.009,-0.286,0.079
1680038510900,2023-03-28T23:21:50.900,28.710,-1.011,-0.283,0.077
1680038510910,2023-03-28T23:21:50.910,28.720,-1.010,-0.274,0.077
1680038510920,2023-03-28T23:21:50.920,28.730,-1.010,-0.264,0.080
1680038510930,2023-03-28T23:21:50.930,28.740,-1.006,-0.269,0.081
1680038510940,2023-03-28T23:21:50.940,28.750,-1.009,-0.271,0.082
