epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680038492939,2023-03-28T23:21:32.939,10.790,-0.709,-0.245,-0.383
1680038492949,2023-03-28T23:21:32.949,10.800,-0.819,-0.073,-0.368
1680038492959,2023-03-28T23:21:32.959,10.810,-0.969,0.019,-0.345
1680038492969,2023-03-28T23:21:32.969,10.820,-1.119,0.069,-0.358
1680038492979,2023-03-28T23:21:32.979,10.830,-1.201,0.071,-0.442
1680038492989,2023-03-28T23:21:32.989,10.840,-1.181,0.001,-0.538
1680038492999,2023-03-28T23:21:32.999,10.850,-1.091,-0.065,-0.522
1680038493009,2023-03-28T23:21:33.009,10.860,-1.004,-0.118,-0.405
1680038493019,2023-03-28T23:21:33.019,10.870,-0.933,-0.108,-0.287
1680038493029,2023-03-28T23:21:33.029,10.880,-0.841,-0.081,-0.245
1680038493039,2023-03-28T23:21:33.039,10.890,-0.789,-0.055,-0.253
1680038493049,2023-03-28T23:21:33.049,10.900,-0.802,-0.022,-0.280
1680038493059,2023-03-28T23:21:33.059,10.910,-0.837,-0.014,-0.315
1680038493069,2023-03-28T23:21:33.069,10.920,-0.875,-0.063,-0.339
1680038493079,2023-03-28T23:21:33.079,10.930,-0.900,-0.160,-0.346
1680038493089,2023-03-28T23:21:33.089,10.940,-0.896,-0.271,-0.344
1680038493099,2023-03-28T23:21:33.099,10.950,-0.879,-0.356,-0.328
1680038493109,2023-03-28T23:21:33.109,10.960,-0.870,-0.436,-0.290
1680038493119,2023-03-28T23:21:33.119,10.970,-0.889,-0.477,-0.249
1680038493129,2023-03-28T23:21:33.129,10.980,-0.933,-0.469,-0.209
1680038493139,2023-03-28T23:21:33.139,10.990,-0.974,-0.425,-0.198
1680038493149,2023-03-28T23:21:33.149,11.000,-0.990,-0.358,-0.219
1680038493159,2023-03-28T23:21:33.159,11.010,-0.983,-0.296,-0.249
1680038493169,2023-03-28T23:21:33.169,11.020,-0.966,-0.246,-0.271
1680038493179,2023-03-28T23:21:33.179,11.030,-0.949,-0.210,-0.282
1680038493189,2023-03-28T23:21:33.189,11.040,-0.936,-0.183,-0.276
1680038493199,2023-03-28T23:21:33.199,11.050,-0.928,-0.180,-0.273
1680038493209,2023-03-28T23:21:33.209,11.060,-0.917,-0.189,-0.290
1680038493219,2023-03-28T23:21:33.219,11.070,-0.906,-0.207,-0.305
1680038493229,2023-03-28T23:21:33.229,11.080,-0.901,-0.221,-0.311
1680038493239,2023-03-28T23:21:33.239,11.090,-0.901,-0.239,-0.316
1680038493249,2023-03-28T23:21:33.249,11.100,-0.899,-0.258,-0.299
1680038493259,2023-03-28T23:21:33.259,11.110,-0.910,-0.266,-0.284
1680038493269,2023-03-28T23:21:33.269,11.120,-0.923,-0.265,-0.271
1680038493279,2023-03-28T23:21:33.279,11.130,-0.936,-0.258,-0.263
1680038493289,2023-03-28T23:21:33.289,11.140,-0.935,-0.238,-0.265
1680038493299,2023-03-28T23:21:33.299,11.150,-0.930,-0.205,-0.266
1680038493309,2023-03-28T23:21:33.309,11.160,-0.927,-0.163,-0.267
1680038493319,2023-03-28T23:21:33.319,11.170,-0.922,-0.130,-0.269
1680038493329,2023-03-28T23:21:33.329,11.180,-0.925,-0.102,-0.274
1680038493339,2023-03-28T23:21:33.339,11.190,-0.926,-0.083,-0.283
1680038493349,2023-03-28T23:21:33.349,11.200,-0.927,-0.071,-0.278
1680038493359,2023-03-28T23:21:33.359,11.210,-0.932,-0.069,-0.286
1680038493369,2023-03-28T23:21:33.369,11.220,-0.934,-0.078,-0.298
1680038493379,2023-03-28T23:21:33.379,11.230,-0.930,-0.089,-0.300
1680038493389,2023-03-28T23:21:33.389,11.240,-0.922,-0.101,-0.294
1680038493399,2023-03-28T23:21:33.399,11.250,-0.922,-0.097,-0.285
1680038493409,2023-03-28T23:21:33.409,11.260,-0.920,-0.081,-0.280
1680038493419,2023-03-28T23:21:33.419,11.270,-0.919,-0.072,-0.285
1680038493429,2023-03-28T23:21:33.429,11.280,-0.920,-0.077,-0.275
1680038493439,2023-03-28T23:21:33.439,11.290,-0.921,-0.094,-0.260
1680038493449,2023-03-28T23:21:33.449,11.300,-0.924,-0.138,-0.287
1680038493459,2023-03-28T23:21:33.459,11.310,-0.958,-0.196,-0.293
1680038493469,2023-03-28T23:21:33.469,11.320,-1.085,-0.218,-0.233
1680038493479,2023-03-28T23:21:33.479,11.330,-1.265,-0.230,-0.220
1680038493489,2023-03-28T23:21:33.489,11.340,-1.413,-0.250,-0.250
1680038493499,2023-03-28T23:21:33.499,11.350,-1.445,-0.240,-0.270
1680038493509,2023-03-28T23:21:33.509,11.360,-1.416,-0.198,-0.208
1680038493519,2023-03-28T23:21:33.519,11.370,-1.432,-0.124,-0.131
1680038493529,2023-03-28T23:21:33.529,11.380,-1.444,-0.042,-0.075
1680038493539,2023-03-28T23:21:33.539,11.390,-1.392,0.045,-0.001
1680038493549,2023-03-28T23:21:33.549,11.400,-1.311,0.134,0.073
1680038493559,2023-03-28T23:21:33.559,11.410,-1.220,0.217,0.159
1680038493569,2023-03-28T23:21:33.569,11.420,-1.122,0.271,0.197
1680038493579,2023-03-28T23:21:33.579,11.430,-0.980,0.176,0.079
1680038493589,2023-03-28T23:21:33.589,11.440,-0.861,-0.080,-0.010
1680038493599,2023-03-28T23:21:33.599,11.450,-0.792,-0.331,-0.050
1680038493609,2023-03-28T23:21:33.609,11.460,-0.793,-0.461,-0.141
1680038493619,2023-03-28T23:21:33.619,11.470,-0.827,-0.547,-0.164
1680038493629,2023-03-28T23:21:33.629,11.480,-0.880,-0.572,-0.120
1680038493639,2023-03-28T23:21:33.639,11.490,-0.929,-0.560,-0.041
1680038493649,2023-03-28T23:21:33.649,11.500,-0.938,-0.507,-0.005
1680038493659,2023-03-28T23:21:33.659,11.510,-0.977,-0.449,-0.002
1680038493669,2023-03-28T23:21:33.669,11.520,-1.075,-0.398,0.010
1680038493679,2023-03-28T23:21:33.679,11.530,-1.159,-0.334,0.004
1680038493689,2023-03-28T23:21:33.689,11.540,-1.199,-0.312,-0.021
1680038493699,2023-03-28T23:21:33.699,11.550,-1.153,-0.307,-0.045
1680038493709,2023-03-28T23:21:33.709,11.560,-1.060,-0.285,-0.072
1680038493719,2023-03-28T23:21:33.719,11.570,-0.979,-0.334,-0.092
1680038493729,2023-03-28T23:21:33.729,11.580,-0.889,-0.354,-0.091
1680038493739,2023-03-28T23:21:33.739,11.590,-0.909,-0.382,-0.083
1680038493749,2023-03-28T23:21:33.749,11.600,-0.977,-0.466,-0.098
1680038493759,2023-03-28T23:21:33.759,11.610,-1.044,-0.450,-0.077
1680038493769,2023-03-28T23:21:33.769,11.620,-1.045,-0.452,-0.049
1680038493779,2023-03-28T23:21:33.779,11.630,-1.005,-0.413,-0.045
1680038493789,2023-03-28T23:21:33.789,11.640,-0.928,-0.346,-0.080
1680038493799,2023-03-28T23:21:33.799,11.650,-0.869,-0.289,-0.123
1680038493809,2023-03-28T23:21:33.809,11.660,-0.827,-0.257,-0.142
1680038493819,2023-03-28T23:21:33.819,11.670,-0.788,-0.248,-0.125
1680038493829,2023-03-28T23:21:33.829,11.680,-0.800,-0.271,-0.088
1680038493839,2023-03-28T23:21:33.839,11.690,-0.827,-0.319,-0.069
1680038493849,2023-03-28T23:21:33.849,11.700,-0.836,-0.354,-0.045
1680038493859,2023-03-28T23:21:33.859,11.710,-0.860,-0.378,-0.026
1680038493869,2023-03-28T23:21:33.869,11.720,-0.850,-0.381,-0.004
1680038493879,2023-03-28T23:21:33.879,11.730,-0.832,-0.401,0.007
1680038493889,2023-03-28T23:21:33.889,11.740,-0.813,-0.381,0.023
1680038493899,2023-03-28T23:21:33.899,11.750,-0.763,-0.334,0.055
1680038493909,2023-03-28T23:21:33.909,11.760,-0.775,-0.333,0.048
1680038493919,2023-03-28T23:21:33.919,11.770,-0.785,-0.278,0.033
1680038493929,2023-03-28T23:21:33.929,11.780,-0.781,-0.223,0.033
1680038493939,2023-03-28T23:21:33.939,11.790,-0.798,-0.176,0.031
1680038493949,2023-03-28T23:21:33.949,11.800,-0.820,-0.142,0.034
1680038493959,2023-03-28T23:21:33.959,11.810,-0.848,-0.116,0.045
1680038493969,2023-03-28T23:21:33.969,11.820,-0.875,-0.089,0.067
1680038493979,2023-03-28T23:21:33.979,11.830,-0.898,-0.057,0.094
1680038493989,2023-03-28T23:21:33.989,11.840,-0.939,0.002,0.095
1680038493999,2023-03-28T23:21:33.999,11.850,-0.975,0.088,0.089
1680038494009,2023-03-28T23:21:34.009,11.860,-1.005,0.179,0.066
1680038494019,2023-03-28T23:21:34.019,11.870,-1.019,0.248,0.009
1680038494029,2023-03-28T23:21:34.029,11.880,-1.122,0.309,-0.085
1680038494039,2023-03-28T23:21:34.039,11.890,-1.134,0.358,-0.132
1680038494049,2023-03-28T23:21:34.049,11.900,-1.094,0.368,-0.133
1680038494059,2023-03-28T23:21:34.059,11.910,-1.072,0.413,-0.114
1680038494069,2023-03-28T23:21:34.069,11.920,-1.060,0.431,-0.134
1680038494079,2023-03-28T23:21:34.079,11.930,-1.045,0.429,-0.154
1680038494089,2023-03-28T23:21:34.089,11.940,-1.021,0.388,-0.148
1680038494099,2023-03-28T23:21:34.099,11.950,-1.011,0.320,-0.124
1680038494109,2023-03-28T23:21:34.109,11.960,-0.991,0.215,-0.095
1680038494119,2023-03-28T23:21:34.119,11.970,-0.996,0.127,-0.057
1680038494129,2023-03-28T23:21:34.129,11.980,-0.969,0.066,-0.039
1680038494139,2023-03-28T23:21:34.139,11.990,-0.934,0.018,-0.063
1680038494149,2023-03-28T23:21:34.149,12.000,-0.917,-0.007,-0.087
1680038494159,2023-03-28T23:21:34.159,12.010,-0.883,-0.024,-0.092
1680038494169,2023-03-28T23:21:34.169,12.020,-0.824,-0.022,-0.107
1680038494179,2023-03-28T23:21:34.179,12.030,-0.785,-0.003,-0.121
1680038494189,2023-03-28T23:21:34.189,12.040,-0.748,0.012,-0.154
1680038494199,2023-03-28T23:21:34.199,12.050,-0.777,0.034,-0.200
1680038494209,2023-03-28T23:21:34.209,12.060,-1.169,-0.026,-0.042
1680038494219,2023-03-28T23:21:34.219,12.070,-1.996,-0.110,0.027
1680038494229,2023-03-28T23:21:34.229,12.080,-2.192,0.160,-0.081
1680038494239,2023-03-28T23:21:34.239,12.090,-1.761,0.709,-0.249
1680038494249,2023-03-28T23:21:34.249,12.100,-1.417,1.012,-0.371
1680038494259,2023-03-28T23:21:34.259,12.110,-1.319,0.872,-0.726
1680038494269,2023-03-28T23:21:34.269,12.120,-1.181,0.276,-0.888
1680038494279,2023-03-28T23:21:34.279,12.130,-0.874,-0.509,-0.495
1680038494289,2023-03-28T23:21:34.289,12.140,-0.648,-1.054,-0.147
1680038494299,2023-03-28T23:21:34.299,12.150,-0.592,-1.450,-0.056
1680038494309,2023-03-28T23:21:34.309,12.160,-0.637,-1.766,-0.102
1680038494319,2023-03-28T23:21:34.319,12.170,-0.428,-1.753,-0.371
1680038494329,2023-03-28T23:21:34.329,12.180,-0.239,-1.193,-0.266
1680038494339,2023-03-28T23:21:34.339,12.190,-0.309,-0.738,-0.314
1680038494349,2023-03-28T23:21:34.349,12.200,-0.358,-0.457,-0.521
1680038494359,2023-03-28T23:21:34.359,12.210,-0.531,-0.132,-0.557
1680038494369,2023-03-28T23:21:34.369,12.220,-0.835,0.189,-0.489
1680038494379,2023-03-28T23:21:34.379,12.230,-1.258,0.374,-0.371
1680038494389,2023-03-28T23:21:34.389,12.240,-1.693,0.359,-0.474
1680038494399,2023-03-28T23:21:34.399,12.250,-1.535,0.322,-0.722
1680038494409,2023-03-28T23:21:34.409,12.260,-0.977,0.163,-0.598
1680038494419,2023-03-28T23:21:34.419,12.270,-0.818,-0.085,-0.398
1680038494429,2023-03-28T23:21:34.429,12.280,-0.927,-0.208,-0.331
1680038494439,2023-03-28T23:21:34.439,12.290,-0.963,-0.229,-0.255
1680038494449,2023-03-28T23:21:34.449,12.300,-0.879,-0.161,-0.196
1680038494459,2023-03-28T23:21:34.459,12.310,-0.871,0.012,-0.196
1680038494469,2023-03-28T23:21:34.469,12.320,-0.892,0.209,-0.262
1680038494479,2023-03-28T23:21:34.479,12.330,-0.878,0.310,-0.333
1680038494489,2023-03-28T23:21:34.489,12.340,-0.862,0.273,-0.400
1680038494499,2023-03-28T23:21:34.499,12.350,-0.874,0.117,-0.424
1680038494509,2023-03-28T23:21:34.509,12.360,-0.906,-0.070,-0.401
1680038494519,2023-03-28T23:21:34.519,12.370,-0.905,-0.221,-0.348
1680038494529,2023-03-28T23:21:34.529,12.380,-0.880,-0.320,-0.275
1680038494539,2023-03-28T23:21:34.539,12.390,-0.857,-0.372,-0.237
1680038494549,2023-03-28T23:21:34.549,12.400,-0.853,-0.374,-0.232
1680038494559,2023-03-28T23:21:34.559,12.410,-0.877,-0.348,-0.260
1680038494569,2023-03-28T23:21:34.569,12.420,-0.911,-0.293,-0.302
1680038494579,2023-03-28T23:21:34.579,12.430,-0.912,-0.247,-0.329
1680038494589,2023-03-28T23:21:34.589,12.440,-0.900,-0.225,-0.347
1680038494599,2023-03-28T23:21:34.599,12.450,-0.894,-0.236,-0.346
1680038494609,2023-03-28T23:21:34.609,12.460,-0.904,-0.268,-0.332
1680038494619,2023-03-28T23:21:34.619,12.470,-0.914,-0.307,-0.322
1680038494629,2023-03-28T23:21:34.629,12.480,-0.918,-0.333,-0.327
1680038494639,2023-03-28T23:21:34.639,12.490,-0.917,-0.344,-0.339
1680038494649,2023-03-28T23:21:34.649,12.500,-0.918,-0.343,-0.347
1680038494659,2023-03-28T23:21:34.659,12.510,-0.934,-0.325,-0.333
1680038494669,2023-03-28T23:21:34.669,12.520,-0.963,-0.274,-0.309
1680038494679,2023-03-28T23:21:34.679,12.530,-0.983,-0.208,-0.280
1680038494689,2023-03-28T23:21:34.689,12.540,-0.991,-0.154,-0.268
1680038494699,2023-03-28T23:21:34.699,12.550,-0.965,-0.118,-0.260
1680038494709,2023-03-28T23:21:34.709,12.560,-0.933,-0.104,-0.268
1680038494719,2023-03-28T23:21:34.719,12.570,-0.913,-0.105,-0.275
1680038494729,2023-03-28T23:21:34.729,12.580,-0.897,-0.112,-0.276
1680038494739,2023-03-28T23:21:34.739,12.590,-0.898,-0.129,-0.278
1680038494749,2023-03-28T23:21:34.749,12.600,-0.905,-0.159,-0.284
1680038494759,2023-03-28T23:21:34.759,12.610,-0.914,-0.210,-0.293
1680038494769,2023-03-28T23:21:34.769,12.620,-0.928,-0.275,-0.301
1680038494779,2023-03-28T23:21:34.779,12.630,-0.944,-0.329,-0.299
1680038494789,2023-03-28T23:21:34.789,12.640,-0.960,-0.368,-0.299
1680038494799,2023-03-28T23:21:34.799,12.650,-0.967,-0.369,-0.309
1680038494809,2023-03-28T23:21:34.809,12.660,-0.968,-0.358,-0.316
1680038494819,2023-03-28T23:21:34.819,12.670,-0.962,-0.343,-0.322
1680038494829,2023-03-28T23:21:34.829,12.680,-0.973,-0.331,-0.315
1680038494839,2023-03-28T23:21:34.839,12.690,-0.979,-0.324,-0.302
1680038494849,2023-03-28T23:21:34.849,12.700,-0.977,-0.313,-0.296
1680038494859,2023-03-28T23:21:34.859,12.710,-0.976,-0.295,-0.284
1680038494869,2023-03-28T23:21:34.869,12.720,-0.990,-0.280,-0.267
1680038494879,2023-03-28T23:21:34.879,12.730,-1.007,-0.271,-0.254
1680038494889,2023-03-28T23:21:34.889,12.740,-1.010,-0.270,-0.299
1680038494899,2023-03-28T23:21:34.899,12.750,-1.001,-0.262,-0.367
1680038494909,2023-03-28T23:21:34.909,12.760,-1.072,-0.178,-0.300
1680038494919,2023-03-28T23:21:34.919,12.770,-1.206,-0.087,-0.267
1680038494929,2023-03-28T23:21:34.929,12.780,-1.310,-0.017,-0.264
1680038494939,2023-03-28T23:21:34.939,12.790,-1.296,0.093,-0.245
1680038494949,2023-03-28T23:21:34.949,12.800,-1.192,0.183,-0.221
1680038494959,2023-03-28T23:21:34.959,12.810,-1.135,0.261,-0.114
1680038494969,2023-03-28T23:21:34.969,12.820,-1.164,0.313,-0.031
1680038494979,2023-03-28T23:21:34.979,12.830,-1.199,0.258,0.036
1680038494989,2023-03-28T23:21:34.989,12.840,-1.216,0.200,0.055
1680038494999,2023-03-28T23:21:34.999,12.850,-1.182,0.120,0.019
1680038495009,2023-03-28T23:21:35.009,12.860,-1.094,-0.005,-0.063
1680038495019,2023-03-28T23:21:35.019,12.870,-0.950,-0.112,-0.171
1680038495029,2023-03-28T23:21:35.029,12.880,-0.829,-0.202,-0.210
1680038495039,2023-03-28T23:21:35.039,12.890,-0.771,-0.273,-0.220
1680038495049,2023-03-28T23:21:35.049,12.900,-0.799,-0.302,-0.125
1680038495059,2023-03-28T23:21:35.059,12.910,-0.873,-0.348,-0.025
1680038495069,2023-03-28T23:21:35.069,12.920,-0.972,-0.377,0.021
1680038495079,2023-03-28T23:21:35.079,12.930,-1.078,-0.361,0.016
1680038495089,2023-03-28T23:21:35.089,12.940,-1.188,-0.370,-0.005
1680038495099,2023-03-28T23:21:35.099,12.950,-1.283,-0.400,0.002
1680038495109,2023-03-28T23:21:35.109,12.960,-1.310,-0.413,0.005
1680038495119,2023-03-28T23:21:35.119,12.970,-1.257,-0.431,-0.015
1680038495129,2023-03-28T23:21:35.129,12.980,-1.158,-0.446,-0.045
1680038495139,2023-03-28T23:21:35.139,12.990,-1.036,-0.448,-0.057
1680038495149,2023-03-28T23:21:35.149,13.000,-0.956,-0.445,-0.066
1680038495159,2023-03-28T23:21:35.159,13.010,-0.919,-0.498,-0.072
1680038495169,2023-03-28T23:21:35.169,13.020,-0.921,-0.547,-0.081
1680038495179,2023-03-28T23:21:35.179,13.030,-0.961,-0.586,-0.094
1680038495189,2023-03-28T23:21:35.189,13.040,-1.013,-0.596,-0.099
1680038495199,2023-03-28T23:21:35.199,13.050,-1.029,-0.576,-0.105
1680038495209,2023-03-28T23:21:35.209,13.060,-1.006,-0.550,-0.101
1680038495219,2023-03-28T23:21:35.219,13.070,-0.970,-0.506,-0.146
1680038495229,2023-03-28T23:21:35.229,13.080,-0.945,-0.481,-0.164
1680038495239,2023-03-28T23:21:35.239,13.090,-0.837,-0.459,-0.081
1680038495249,2023-03-28T23:21:35.249,13.100,-0.797,-0.446,-0.118
1680038495259,2023-03-28T23:21:35.259,13.110,-0.788,-0.427,-0.159
1680038495269,2023-03-28T23:21:35.269,13.120,-0.758,-0.378,-0.128
1680038495279,2023-03-28T23:21:35.279,13.130,-0.778,-0.369,-0.106
1680038495289,2023-03-28T23:21:35.289,13.140,-0.786,-0.324,-0.057
1680038495299,2023-03-28T23:21:35.299,13.150,-0.803,-0.299,-0.031
1680038495309,2023-03-28T23:21:35.309,13.160,-0.817,-0.276,-0.035
1680038495319,2023-03-28T23:21:35.319,13.170,-0.820,-0.224,-0.038
1680038495329,2023-03-28T23:21:35.329,13.180,-0.827,-0.222,-0.041
1680038495339,2023-03-28T23:21:35.339,13.190,-0.836,-0.205,-0.036
1680038495349,2023-03-28T23:21:35.349,13.200,-0.840,-0.202,-0.026
1680038495359,2023-03-28T23:21:35.359,13.210,-0.844,-0.209,-0.030
1680038495369,2023-03-28T23:21:35.369,13.220,-0.835,-0.216,-0.042
1680038495379,2023-03-28T23:21:35.379,13.230,-0.823,-0.212,-0.076
1680038495389,2023-03-28T23:21:35.389,13.240,-0.822,-0.186,-0.132
1680038495399,2023-03-28T23:21:35.399,13.250,-0.847,-0.148,-0.144
1680038495409,2023-03-28T23:21:35.409,13.260,-0.903,-0.091,-0.109
1680038495419,2023-03-28T23:21:35.419,13.270,-1.018,-0.008,-0.065
1680038495429,2023-03-28T23:21:35.429,13.280,-1.072,0.073,-0.020
1680038495439,2023-03-28T23:21:35.439,13.290,-1.079,0.163,-0.002
1680038495449,2023-03-28T23:21:35.449,13.300,-1.062,0.233,0.012
1680038495459,2023-03-28T23:21:35.459,13.310,-1.027,0.271,0.007
1680038495469,2023-03-28T23:21:35.469,13.320,-1.002,0.299,-0.017
1680038495479,2023-03-28T23:21:35.479,13.330,-1.004,0.320,-0.069
1680038495489,2023-03-28T23:21:35.489,13.340,-1.029,0.319,-0.128
1680038495499,2023-03-28T23:21:35.499,13.350,-1.047,0.298,-0.162
1680038495509,2023-03-28T23:21:35.509,13.360,-1.043,0.273,-0.145
1680038495519,2023-03-28T23:21:35.519,13.370,-1.021,0.227,-0.080
1680038495529,2023-03-28T23:21:35.529,13.380,-0.988,0.161,-0.034
1680038495539,2023-03-28T23:21:35.539,13.390,-0.951,0.082,-0.020
1680038495549,2023-03-28T23:21:35.549,13.400,-0.914,-0.005,-0.010
1680038495559,2023-03-28T23:21:35.559,13.410,-0.875,-0.067,-0.010
1680038495569,2023-03-28T23:21:35.569,13.420,-0.834,-0.104,-0.019
1680038495579,2023-03-28T23:21:35.579,13.430,-0.794,-0.117,-0.037
1680038495589,2023-03-28T23:21:35.589,13.440,-0.760,-0.096,-0.084
1680038495599,2023-03-28T23:21:35.599,13.450,-0.744,-0.065,-0.155
1680038495609,2023-03-28T23:21:35.609,13.460,-0.753,-0.052,-0.199
1680038495619,2023-03-28T23:21:35.619,13.470,-0.760,-0.075,-0.230
1680038495629,2023-03-28T23:21:35.629,13.480,-0.827,-0.139,-0.217
1680038495639,2023-03-28T23:21:35.639,13.490,-1.286,-0.294,0.047
1680038495649,2023-03-28T23:21:35.649,13.500,-2.165,-0.437,0.095
1680038495659,2023-03-28T23:21:35.659,13.510,-2.236,0.100,-0.171
1680038495669,2023-03-28T23:21:35.669,13.520,-1.734,0.783,-0.358
1680038495679,2023-03-28T23:21:35.679,13.530,-1.263,0.898,-0.436
1680038495689,2023-03-28T23:21:35.689,13.540,-1.027,0.501,-0.567
1680038495699,2023-03-28T23:21:35.699,13.550,-0.926,-0.027,-0.571
1680038495709,2023-03-28T23:21:35.709,13.560,-0.583,-0.527,-0.391
1680038495719,2023-03-28T23:21:35.719,13.570,-0.414,-0.918,-0.408
1680038495729,2023-03-28T23:21:35.729,13.580,-0.601,-1.032,-0.398
1680038495739,2023-03-28T23:21:35.739,13.590,-0.771,-0.887,-0.264
1680038495749,2023-03-28T23:21:35.749,13.600,-0.797,-0.635,-0.226
1680038495759,2023-03-28T23:21:35.759,13.610,-0.821,-0.371,-0.299
1680038495769,2023-03-28T23:21:35.769,13.620,-0.843,-0.244,-0.400
1680038495779,2023-03-28T23:21:35.779,13.630,-0.789,-0.237,-0.519
1680038495789,2023-03-28T23:21:35.789,13.640,-0.706,-0.272,-0.539
1680038495799,2023-03-28T23:21:35.799,13.650,-0.762,-0.277,-0.456
1680038495809,2023-03-28T23:21:35.809,13.660,-0.940,-0.265,-0.384
1680038495819,2023-03-28T23:21:35.819,13.670,-1.128,-0.226,-0.370
1680038495829,2023-03-28T23:21:35.829,13.680,-1.182,-0.156,-0.367
1680038495839,2023-03-28T23:21:35.839,13.690,-1.072,-0.086,-0.330
1680038495849,2023-03-28T23:21:35.849,13.700,-0.957,-0.077,-0.283
1680038495859,2023-03-28T23:21:35.859,13.710,-0.904,-0.153,-0.261
1680038495869,2023-03-28T23:21:35.869,13.720,-0.895,-0.255,-0.253
1680038495879,2023-03-28T23:21:35.879,13.730,-0.885,-0.313,-0.268
1680038495889,2023-03-28T23:21:35.889,13.740,-0.874,-0.313,-0.311
1680038495899,2023-03-28T23:21:35.899,13.750,-0.873,-0.265,-0.349
1680038495909,2023-03-28T23:21:35.909,13.760,-0.886,-0.191,-0.342
1680038495919,2023-03-28T23:21:35.919,13.770,-0.900,-0.131,-0.312
1680038495929,2023-03-28T23:21:35.929,13.780,-0.915,-0.121,-0.294
1680038495939,2023-03-28T23:21:35.939,13.790,-0.932,-0.139,-0.292
1680038495949,2023-03-28T23:21:35.949,13.800,-0.942,-0.181,-0.288
1680038495959,2023-03-28T23:21:35.959,13.810,-0.947,-0.215,-0.289
1680038495969,2023-03-28T23:21:35.969,13.820,-0.952,-0.220,-0.292
1680038495979,2023-03-28T23:21:35.979,13.830,-0.965,-0.191,-0.292
1680038495989,2023-03-28T23:21:35.989,13.840,-0.981,-0.117,-0.298
1680038495999,2023-03-28T23:21:35.999,13.850,-0.985,-0.033,-0.300
1680038496009,2023-03-28T23:21:36.009,13.860,-0.978,0.028,-0.296
1680038496019,2023-03-28T23:21:36.019,13.870,-0.956,0.053,-0.292
1680038496029,2023-03-28T23:21:36.029,13.880,-0.931,0.037,-0.292
1680038496039,2023-03-28T23:21:36.039,13.890,-0.919,-0.012,-0.287
1680038496049,2023-03-28T23:21:36.049,13.900,-0.932,-0.063,-0.282
1680038496059,2023-03-28T23:21:36.059,13.910,-0.950,-0.095,-0.297
1680038496069,2023-03-28T23:21:36.069,13.920,-0.958,-0.105,-0.322
1680038496079,2023-03-28T23:21:36.079,13.930,-0.953,-0.119,-0.335
1680038496089,2023-03-28T23:21:36.089,13.940,-0.931,-0.133,-0.323
1680038496099,2023-03-28T23:21:36.099,13.950,-0.914,-0.127,-0.281
1680038496109,2023-03-28T23:21:36.109,13.960,-0.923,-0.116,-0.250
1680038496119,2023-03-28T23:21:36.119,13.970,-0.931,-0.084,-0.231
1680038496129,2023-03-28T23:21:36.129,13.980,-0.928,-0.059,-0.239
1680038496139,2023-03-28T23:21:36.139,13.990,-0.918,-0.041,-0.256
1680038496149,2023-03-28T23:21:36.149,14.000,-0.913,-0.035,-0.265
1680038496159,2023-03-28T23:21:36.159,14.010,-0.913,-0.044,-0.265
1680038496169,2023-03-28T23:21:36.169,14.020,-0.912,-0.058,-0.272
1680038496179,2023-03-28T23:21:36.179,14.030,-0.900,-0.080,-0.289
1680038496189,2023-03-28T23:21:36.189,14.040,-0.900,-0.124,-0.317
1680038496199,2023-03-28T23:21:36.199,14.050,-0.901,-0.179,-0.339
1680038496209,2023-03-28T23:21:36.209,14.060,-0.908,-0.234,-0.335
1680038496219,2023-03-28T23:21:36.219,14.070,-0.920,-0.277,-0.304
1680038496229,2023-03-28T23:21:36.229,14.080,-0.938,-0.300,-0.291
1680038496239,2023-03-28T23:21:36.239,14.090,-0.950,-0.292,-0.279
1680038496249,2023-03-28T23:21:36.249,14.100,-0.945,-0.268,-0.263
1680038496259,2023-03-28T23:21:36.259,14.110,-0.939,-0.250,-0.239
1680038496269,2023-03-28T23:21:36.269,14.120,-0.935,-0.257,-0.221
1680038496279,2023-03-28T23:21:36.279,14.130,-0.923,-0.295,-0.213
1680038496289,2023-03-28T23:21:36.289,14.140,-0.916,-0.352,-0.211
1680038496299,2023-03-28T23:21:36.299,14.150,-0.930,-0.415,-0.263
1680038496309,2023-03-28T23:21:36.309,14.160,-0.961,-0.458,-0.296
1680038496319,2023-03-28T23:21:36.319,14.170,-0.974,-0.460,-0.295
